1,,77.4,4 UMa b,2006,2
594,1.193,222,KELT-6 b,2014,2
595,1.272,213,TrES-2 b,2006,2
596,1.342,320,HAT-P-7 b,2008,2
597,0.422,38,HAT-P-11 b,2008,2
598,0.357,550,Kepler-4 b,2009,1
599,1.431,,Kepler-5 b,2009,1
600,1.323,,Kepler-6 b,2009,1
601,1.478,,Kepler-7 b,2009,1
602,1.419,1330,Kepler-8 b,2010,1
603,0.842,650,Kepler-9 b,2010,1
604,0.823,650,Kepler-9 c,2010,1
605,0.146,650,Kepler-9 d,2010,1
606,0.126,173,Kepler-10 b,2011,1
607,0.199,173,Kepler-10 c,2011,1
608,0.161,613,Kepler-11 b,2010,1
609,0.256,613,Kepler-11 c,2010,1
610,0.278,613,Kepler-11 d,2010,1
611,0.374,613,Kepler-11 e,2010,1
612,0.222,613,Kepler-11 f,2010,1
613,0.297,613,Kepler-11 g,2010,1
614,1.695,600,Kepler-12 b,2011,1
615,1.83,,KOI-13 b,2011,1
616,1.136,980,Kepler-14 b,2011,1
617,0.96,,Kepler-15 b,2011,1
618,0.754,61,Kepler-16 b,2011,1
619,1.31,800,Kepler-17 b,2011,1
620,0.178,,Kepler-18 b,2011,1
621,0.49,,Kepler-18 c,2011,1
622,0.623,,Kepler-18 d,2011,1
623,0.197,2119,Kepler-19 b,2011,1
624,,2119,Kepler-19 c,2011,1
625,0.17,290,Kepler-20 b,2011,1
626,0.274,290,Kepler-20 c,2011,1
627,0.245,290,Kepler-20 d,2011,1
628,0.077,290,Kepler-20 e,2011,1
629,0.092,290,Kepler-20 f,2011,1
630,0.146,108,Kepler-21 b,2011,1
631,0.212,190,Kepler-22 b,2011,1
632,0.17,800,Kepler-23 b,2011,1
633,0.285,800,Kepler-23 c,2011,1
634,0.196,800,Kepler-23 d,2014,1
635,0.214,1200,Kepler-24 b,2011,1
636,0.25,1200,Kepler-24 c,2011,1
637,0.149,1200,Kepler-24 d,2014,1
638,0.248,1200,Kepler-24 e,2014,1
639,0.232,,Kepler-25 b,2011,1
640,0.401,,Kepler-25 c,2011,1
641,,,Kepler-25 d,2014,1
642,0.321,,Kepler-26 b,2011,1
643,0.321,,Kepler-26 c,2011,1
644,0.095,,Kepler-26 d,2014,1
645,0.215,,Kepler-26 e,2014,1
646,0.357,,Kepler-27 b,2011,1
647,0.437,,Kepler-27 c,2011,1
648,0.321,,Kepler-28 b,2011,1
649,0.303,,Kepler-28 c,2011,1
650,0.321,1400,Kepler-29 b,2011,1
651,0.259,1400,Kepler-29 c,2011,1
652,0.348,1400,Kepler-30 b,2012,1
653,1.097,1400,Kepler-30 c,2012,1
654,0.785,1400,Kepler-30 d,2012,1
655,0.491,2100,Kepler-31 b,2011,1
656,0.473,2100,Kepler-31 c,2011,1
657,0.407,2100,Kepler-31 d,2014,1
658,0.196,303,Kepler-32 b,2011,1
659,0.178,303,Kepler-32 c,2011,1
660,0.241,303,Kepler-32 d,2012,1
661,0.134,303,Kepler-32 e,2012,1
662,0.072,303,Kepler-32 f,2012,1
663,0.155,,Kepler-33 b,2011,1
664,0.285,,Kepler-33 c,2011,1
665,0.477,,Kepler-33 d,2011,1
666,0.359,,Kepler-33 e,2011,1
667,0.398,,Kepler-33 f,2011,1
668,0.764,1499,Kepler-34 b,2011,1
669,0.728,1645,Kepler-35 b,2011,1
670,0.133,470,Kepler-36 b,2012,1
671,0.328,470,Kepler-36 c,2012,1
672,0.027,66,Kepler-37 b,2013,1
673,0.066,66,Kepler-37 c,2013,1
674,0.178,66,Kepler-37 d,2013,1
675,0.384,600,Kepler-38 b,2012,1
676,1.22,1200,Kepler-39 b,2011,1
677,1.17,2700,Kepler-40 b,2010,1
678,0.89,770,Kepler-41 b,2011,1
679,0.07,38.7,Kepler-42 b,2011,1
680,0.065,38.7,Kepler-42 c,2011,1
681,0.051,38.7,Kepler-42 d,2011,1
682,1.2,1950,Kepler-43 b,2011,1
683,1.24,2250,Kepler-44 b,2011,1
684,0.96,333,Kepler-45 b,2011,1
685,0.808,855,Kepler-46 b,2012,1
686,,855,Kepler-46 c,2012,1
687,0.146,855,Kepler-46 d,2014,1
688,0.27,1500,Kepler-47 b,2012,1
689,0.411,1500,Kepler-47 c,2012,1
690,0.191,,Kepler-48 b,2012,1
691,0.28,,Kepler-48 c,2012,1
692,0.182,,Kepler-48 d,2014,1
693,,,Kepler-48 e,2014,1
694,0.243,,Kepler-49 b,2012,1
695,0.227,,Kepler-49 c,2012,1
696,0.143,,Kepler-49 d,2014,1
697,0.139,,Kepler-49 e,2014,1
698,0.153,,Kepler-50 b,2012,1
699,0.194,,Kepler-50 c,2012,1
700,0.633,,Kepler-51 b,2012,1
701,0.803,,Kepler-51 c,2012,1
702,0.865,,KOI-620.02,2014,1
703,0.187,,Kepler-52 b,2012,1
704,0.164,,Kepler-52 c,2012,1
705,0.174,,Kepler-52 d,2014,1
706,0.258,,Kepler-53 b,2012,1
707,0.283,,Kepler-53 c,2012,1
708,0.189,,Kepler-53 d,2014,1
709,0.187,,Kepler-54 b,2012,1
710,0.11,,Kepler-54 c,2012,1
711,0.136,,Kepler-54 d,2014,1
712,0.217,,Kepler-55 b,2012,1
713,0.197,,Kepler-55 c,2012,1
714,0.142,,Kepler-55 d,2014,1
715,0.138,,Kepler-55 e,2014,1
716,0.142,,Kepler-55 f,2014,1
717,0.581,,Kepler-56 b,2012,1
718,0.874,,Kepler-56 c,2012,1
719,0.195,,Kepler-57 b,2012,1
720,0.138,,Kepler-57 c,2012,1
721,0.248,,Kepler-58 b,2012,1
722,0.255,,Kepler-58 c,2012,1
723,0.262,,Kepler-58 d,2014,1
724,0.098,,Kepler-59 b,2012,1
725,0.177,,Kepler-59 c,2012,1
726,0.203,,Kepler-60 b,2012,1
727,0.22,,Kepler-60 c,2012,1
728,0.227,,Kepler-60 d,2012,1
729,0.192,,Kepler-61 b,2013,1
730,0.117,368,Kepler-62 b,2013,1
731,0.048,368,Kepler-62 c,2013,1
732,0.174,368,Kepler-62 d,2013,1
733,0.144,368,Kepler-62 e,2013,1
734,0.126,368,Kepler-62 f,2013,1
735,0.545,200,Kepler-63 b,2013,1
736,0.551,1000,PH1 b,2012,2
737,0.127,,Kepler-65 b,2012,1
738,0.23,,Kepler-65 c,2012,1
739,0.136,,Kepler-65 d,2012,1
740,0.25,1107,Kepler-66 b,2013,1
741,0.262,1107,Kepler-67 b,2013,1
742,0.206,135,Kepler-68 b,2012,1
743,0.085,135,Kepler-68 c,2012,1
744,,135,Kepler-68 d,2012,1
745,0.2,,Kepler-69 b,2013,1
746,0.153,,Kepler-69 c,2013,1
747,0.068,1180,KOI-55 b,2011,1
748,0.077,1180,KOI-55 c,2011,1
749,1.11,800,KOI-217 b,2010,1
750,1.32,1330,Kepler-74 b,2013,1
751,1.03,1140,Kepler-75 b,2013,1
752,1.25,,Kepler-76 b,2013,1
753,0.96,570,Kepler-77 b,2013,1
754,0.105,,Kepler-78 b,2013,1
755,0.231,,Kepler-79 b,2012,1
756,0.247,,Kepler-79 c,2012,1
757,0.677,,Kepler-79 d,2014,1
758,0.3,,Kepler-79 e,2014,1
759,0.236,,Kepler-80 b,2012,1
760,0.249,,Kepler-80 c,2012,1
761,0.155,,Kepler-80 d,2014,1
762,0.146,,Kepler-80 e,2014,1
763,0.216,,Kepler-81 b,2012,1
764,0.211,,Kepler-81 c,2012,1
765,0.108,,Kepler-81 d,2014,1
766,0.357,,Kepler-82 b,2012,1
767,0.477,,Kepler-82 c,2012,1
768,0.158,,Kepler-82 d,2014,1
769,0.22,,Kepler-82 e,2014,1
770,0.252,,Kepler-83 b,2012,1
771,0.211,,Kepler-83 c,2012,1
772,0.173,,Kepler-83 d,2014,1
773,0.199,,Kepler-84 b,2012,1
774,0.211,,Kepler-84 c,2012,1
775,0.123,,Kepler-84 d,2014,1
776,0.232,,Kepler-84 e,2014,1
777,0.196,,Kepler-84 f,2014,1
778,0.176,,Kepler-85 b,2012,1
779,0.194,,Kepler-85 c,2012,1
780,0.107,,Kepler-85 d,2014,1
781,0.113,,Kepler-85 e,2014,1
782,0.903,,PH2 b,2013,2
783,1.204,,Kepler-87 b,2013,1
784,0.548,,Kepler-87 c,2013,1
785,0.337,339,KOI-142 b,2013,1
786,,339,KOI-142 c,2013,1
787,0.153,,KOI-94 b,2013,1
788,0.385,,KOI-94 c,2013,1
789,1.005,,KOI-94 d,2013,1
790,0.585,,KOI-94 e,2013,1
791,0.117,780,KOI-351 b,2013,1
792,0.106,780,KOI-351 c,2013,1
793,0.256,780,KOI-351 d,2013,1
794,0.237,780,KOI-351 e,2013,1
795,0.257,780,KOI-351 f,2013,1
796,0.723,780,KOI-351 g,2013,1
797,1.008,780,KOI-351 h,2013,1
798,1.384,1030,Kepler-91 b,2013,1
799,0.313,,Kepler-92 b,2013,1
800,0.232,,Kepler-92 c,2013,1
801,0.134,,Kepler-93 b,2014,1
802,,,Kepler-93 c,2014,1
803,0.313,,Kepler-94 b,2014,1
804,,,Kepler-94 c,2014,1
805,0.305,,Kepler-95 b,2014,1
806,0.238,,Kepler-96 b,2014,1
807,0.132,,Kepler-97 b,2014,1
808,,,Kepler-97 c,2014,1
809,0.178,,Kepler-98 b,2014,1
810,0.132,,Kepler-99 b,2014,1
811,0.118,,Kepler-100 b,2014,1
812,0.196,,Kepler-100 c,2014,1
813,0.144,,Kepler-100 d,2014,1
814,0.524,,Kepler-101 b,2014,1
815,0.119,,Kepler-101 c,2014,1
816,0.042,,Kepler-102 b,2014,1
817,0.052,,Kepler-102 c,2014,1
818,0.105,,Kepler-102 d,2014,1
819,0.198,,Kepler-102 e,2013,1
820,0.079,,Kepler-102 f,2014,1
821,0.301,,Kepler-103 b,2014,1
822,0.459,,Kepler-103 c,2014,1
823,0.277,,Kepler-104 b,2014,1
824,0.279,,Kepler-104 c,2014,1
825,0.319,,Kepler-104 d,2014,1
826,0.429,,Kepler-105 b,2013,1
827,0.144,,Kepler-105 c,2014,1
828,0.073,,Kepler-106 b,2014,1
829,0.223,,Kepler-106 c,2014,1
830,0.085,,Kepler-106 d,2014,1
831,0.228,,Kepler-106 e,2014,1
832,0.139,,Kepler-107 b,2014,1
833,0.161,,Kepler-107 c,2014,1
834,0.095,,Kepler-107 d,2014,1
835,0.308,,Kepler-107 e,2014,1
836,0.772,,Kepler-108 b,2014,1
837,0.73,,Kepler-108 c,2014,1
838,0.211,,Kepler-109 b,2014,1
839,0.225,,Kepler-109 c,2014,1
840,0.163,,Kepler-110 b,2014,1
841,0.197,,Kepler-110 c,2014,1
842,0.141,,Kepler-111 b,2014,1
843,0.651,,Kepler-111 c,2014,1
844,0.211,,Kepler-112 b,2014,1
845,0.214,,Kepler-112 c,2014,1
846,0.162,,Kepler-113 b,2014,1
847,0.194,,Kepler-113 c,2014,1
848,0.112,,Kepler-114 b,2014,1
849,0.143,,Kepler-114 c,2013,1
850,0.226,,Kepler-114 d,2013,1
851,0.097,,Kepler-115 b,2014,1
852,0.232,,Kepler-115 c,2014,1
853,0.305,,Kepler-116 b,2014,1
854,0.205,,Kepler-116 c,2014,1
855,0.697,,Kepler-117 b,2014,1
856,1.008,,Kepler-117 c,2014,1
857,0.175,,Kepler-118 b,2014,1
858,0.685,,Kepler-118 c,2014,1
859,0.321,,Kepler-119 b,2014,1
860,0.082,,Kepler-119 c,2014,1
861,0.192,,Kepler-120 b,2014,1
862,0.136,,Kepler-120 c,2014,1
863,0.209,,Kepler-121 b,2014,1
864,0.203,,Kepler-121 c,2014,1
865,0.209,,Kepler-122 b,2014,1
866,0.524,,Kepler-122 c,2014,1
867,0.196,,Kepler-122 d,2014,1
868,0.232,,Kepler-122 e,2014,1
869,0.262,,Kepler-123 b,2014,1
870,0.132,,Kepler-123 c,2014,1
871,0.065,,Kepler-124 b,2014,1
872,0.156,,Kepler-124 c,2014,1
873,0.099,,Kepler-124 d,2014,1
874,0.211,,Kepler-125 b,2014,1
875,0.066,,Kepler-125 c,2014,1
876,0.136,,Kepler-126 b,2014,1
877,0.141,,Kepler-126 c,2014,1
878,0.223,,Kepler-126 d,2014,1
879,0.125,,Kepler-127 b,2014,1
880,0.237,,Kepler-127 c,2014,1
881,0.236,,Kepler-127 d,2014,1
882,0.101,,Kepler-128 b,2013,1
883,0.101,,Kepler-128 c,2013,1
884,0.211,,Kepler-129 b,2014,1
885,0.227,,Kepler-129 c,2014,1
886,0.091,,Kepler-130 b,2014,1
887,0.259,,Kepler-130 c,2013,1
888,0.146,,Kepler-130 d,2014,1
889,0.215,,Kepler-131 b,2014,1
890,0.075,,Kepler-131 c,2014,1
891,0.108,,Kepler-132 b,2014,1
892,0.114,,Kepler-132 c,2014,1
893,0.138,,Kepler-132 d,2014,1
894,0.157,,Kepler-133 b,2014,1
895,0.253,,Kepler-133 c,2014,1
896,0.178,,Kepler-134 b,2014,1
897,0.112,,Kepler-134 c,2014,1
898,0.161,,Kepler-135 b,2014,1
899,0.103,,Kepler-135 c,2014,1
900,0.183,,Kepler-136 b,2014,1
901,0.178,,Kepler-136 c,2014,1
902,0.131,,Kepler-137 b,2014,1
903,0.168,,Kepler-137 c,2014,1
904,0.054,,Kepler-138 b,2014,1
905,0.144,,Kepler-138 c,2014,1
906,0.144,,Kepler-138 d,2014,1
907,0.262,,Kepler-139 b,2014,1
908,0.302,,Kepler-139 c,2014,1
909,0.144,,Kepler-140 b,2014,1
910,0.161,,Kepler-140 c,2014,1
911,0.062,,Kepler-141 b,2014,1
912,0.126,,Kepler-141 c,2014,1
913,0.178,,Kepler-142 b,2014,1
914,0.255,,Kepler-142 c,2014,1
915,0.193,,Kepler-142 d,2014,1
916,0.215,,Kepler-143 b,2014,1
917,0.301,,Kepler-143 c,2014,1
918,0.119,,Kepler-144 b,2014,1
919,0.12,,Kepler-144 c,2014,1
920,0.236,,Kepler-145 b,2013,1
921,0.385,,Kepler-145 c,2013,1
922,0.331,,Kepler-146 b,2014,1
923,0.279,,Kepler-146 c,2014,1
924,0.136,,Kepler-147 b,2014,1
925,0.217,,Kepler-147 c,2014,1
926,0.161,,Kepler-148 b,2014,1
927,0.321,,Kepler-148 c,2014,1
928,0.376,,Kepler-149 b,2014,1
929,0.144,,Kepler-149 c,2014,1
930,0.353,,Kepler-149 d,2014,1
931,0.112,,Kepler-150 b,2014,1
932,0.329,,Kepler-150 c,2014,1
933,0.249,,Kepler-150 d,2014,1
934,0.278,,Kepler-150 e,2014,1
935,0.273,,Kepler-151 b,2014,1
936,0.186,,Kepler-151 c,2014,1
937,0.249,,Kepler-152 b,2014,1
938,0.213,,Kepler-152 c,2014,1
939,0.261,,Kepler-153 b,2014,1
940,0.226,,Kepler-153 c,2014,1
941,0.202,,Kepler-154 b,2014,1
942,0.263,,Kepler-154 c,2014,1
943,0.186,,Kepler-155 b,2014,1
944,0.2,,Kepler-155 c,2014,1
945,0.205,,Kepler-156 b,2014,1
946,0.227,,Kepler-156 c,2014,1
947,0.118,,Kepler-157 b,2014,1
948,0.2,,Kepler-157 c,2014,1
949,0.189,,Kepler-158 b,2014,1
950,0.17,,Kepler-158 c,2014,1
951,0.212,,Kepler-159 b,2014,1
952,0.304,,Kepler-159 c,2014,1
953,0.137,,Kepler-160 b,2014,1
954,0.322,,Kepler-160 c,2014,1
955,0.189,,Kepler-161 b,2014,1
956,0.183,,Kepler-161 c,2014,1
957,0.112,,Kepler-162 b,2014,1
958,0.27,,Kepler-162 c,2014,1
959,0.094,,Kepler-163 b,2014,1
960,0.202,,Kepler-163 c,2014,1
961,0.126,,Kepler-164 b,2014,1
962,0.244,,Kepler-164 c,2014,1
963,0.219,,Kepler-164 d,2014,1
964,0.207,,Kepler-165 b,2014,1
965,0.199,,Kepler-165 c,2014,1
966,0.203,,Kepler-166 b,2014,1
967,0.212,,Kepler-166 c,2014,1
968,0.129,,Kepler-167 b,2014,1
969,0.122,,Kepler-167 c,2014,1
970,0.13,,Kepler-168 b,2014,1
971,0.24,,Kepler-168 c,2014,1
972,0.101,,Kepler-169 b,2014,1
973,0.108,,Kepler-169 c,2014,1
974,0.112,,Kepler-169 d,2014,1
975,0.196,,Kepler-169 e,2014,1
976,0.23,,Kepler-169 f,2014,1
977,0.285,,Kepler-170 b,2014,1
978,0.255,,Kepler-170 c,2014,1
979,0.209,,Kepler-171 b,2014,1
980,0.228,,Kepler-171 c,2014,1
981,0.169,,Kepler-171 d,2014,1
982,0.21,,Kepler-172 b,2014,1
983,0.255,,Kepler-172 c,2014,1
984,0.201,,Kepler-172 d,2014,1
985,0.246,,Kepler-172 e,2014,1
986,0.115,,Kepler-173 b,2014,1
987,0.217,,Kepler-173 c,2014,1
988,0.175,,Kepler-174 b,2014,1
989,0.133,,Kepler-174 c,2014,1
990,0.195,,Kepler-174 d,2014,1
991,0.228,,Kepler-175 b,2014,1
992,0.277,,Kepler-175 c,2014,1
993,0.128,,Kepler-176 b,2014,1
994,0.232,,Kepler-176 c,2014,1
995,0.224,,Kepler-176 d,2014,1
996,0.259,,Kepler-177 b,2013,1
997,0.633,,Kepler-177 c,2013,1
998,0.259,,Kepler-178 b,2014,1
999,0.257,,Kepler-178 c,2014,1
1000,0.352,,Kepler-178 d,2014,1
1001,0.146,,Kepler-179 b,2014,1
1002,0.178,,Kepler-179 c,2014,1
1003,0.134,,Kepler-180 b,2014,1
1004,0.269,,Kepler-180 c,2014,1
1005,0.113,,Kepler-181 b,2014,1
1006,0.178,,Kepler-181 c,2014,1
1007,0.23,,Kepler-182 b,2014,1
1008,0.306,,Kepler-182 c,2014,1
1009,0.184,,Kepler-183 b,2014,1
1010,0.203,,Kepler-183 c,2014,1
1011,0.211,,Kepler-184 b,2014,1
1012,0.176,,Kepler-184 c,2014,1
1013,0.222,,Kepler-184 d,2014,1
1014,0.104,,Kepler-185 b,2014,1
1015,0.18,,Kepler-185 c,2014,1
1016,0.102,,Kepler-186 b,2014,1
1017,0.12,,Kepler-186 c,2014,1
1018,0.139,,Kepler-186 d,2014,1
1019,0.119,,Kepler-186 e,2014,1
1020,0.126,,Kepler-187 b,2014,1
1021,0.238,,Kepler-187 c,2014,1
1022,0.15,,Kepler-188 b,2014,1
1023,0.285,,Kepler-188 c,2014,1
1024,0.108,,Kepler-189 b,2014,1
1025,0.212,,Kepler-189 c,2014,1
1026,0.139,,Kepler-190 b,2014,1
1027,0.13,,Kepler-190 c,2014,1
1028,0.12,,Kepler-191 b,2014,1
1029,0.166,,Kepler-191 c,2014,1
1030,0.244,,Kepler-192 b,2014,1
1031,0.249,,Kepler-192 c,2014,1
1032,0.213,,Kepler-193 b,2014,1
1033,0.245,,Kepler-193 c,2014,1
1034,0.135,,Kepler-194 b,2014,1
1035,0.231,,Kepler-194 c,2014,1
1036,0.214,,Kepler-194 d,2014,1
1037,0.181,,Kepler-195 b,2014,1
1038,0.138,,Kepler-195 c,2014,1
1039,0.17,,Kepler-196 b,2014,1
1040,0.2,,Kepler-196 c,2014,1
1041,0.091,,Kepler-197 b,2014,1
1042,0.11,,Kepler-197 c,2014,1
1043,0.109,,Kepler-197 d,2014,1
1044,0.081,,Kepler-197 e,2014,1
1045,0.252,,Kepler-198 b,2014,1
1046,0.22,,Kepler-198 c,2014,1
1047,0.277,,Kepler-199 b,2014,1
1048,0.29,,Kepler-199 c,2014,1
1049,0.19,,Kepler-200 b,2014,1
1050,0.142,,Kepler-200 c,2014,1
1051,0.219,,Kepler-201 b,2014,1
1052,0.254,,Kepler-201 c,2014,1
1053,0.145,,Kepler-202 b,2014,1
1054,0.165,,Kepler-202 c,2014,1
1055,0.229,,Kepler-203 b,2014,1
1056,0.22,,Kepler-203 c,2014,1
1057,0.128,,Kepler-203 d,2014,1
1058,0.226,,Kepler-204 b,2014,1
1059,0.16,,Kepler-204 c,2014,1
1060,0.135,,Kepler-205 b,2014,1
1061,0.146,,Kepler-205 c,2014,1
1062,0.107,,Kepler-206 b,2014,1
1063,0.158,,Kepler-206 c,2014,1
1064,0.106,,Kepler-206 d,2014,1
1065,0.14,,Kepler-207 b,2014,1
1066,0.134,,Kepler-207 c,2014,1
1067,0.295,,Kepler-207 d,2014,1
1068,0.145,,Kepler-208 b,2014,1
1069,0.124,,Kepler-208 c,2014,1
1070,0.107,,Kepler-208 d,2014,1
1071,0.132,,Kepler-208 e,2014,1
1072,0.202,,Kepler-209 b,2014,1
1073,0.277,,Kepler-209 c,2014,1
1074,0.262,,Kepler-210 b,2014,1
1075,0.323,,Kepler-210 c,2014,1
1076,0.112,,Kepler-211 b,2014,1
1077,0.115,,Kepler-211 c,2014,1
1078,0.097,,Kepler-212 b,2014,1
1079,0.244,,Kepler-212 c,2014,1
1080,0.145,,Kepler-213 b,2014,1
1081,0.209,,Kepler-213 c,2014,1
1082,0.233,,Kepler-214 b,2014,1
1083,0.19,,Kepler-214 c,2014,1
1084,0.145,,Kepler-215 b,2014,1
1085,0.158,,Kepler-215 c,2014,1
1086,0.213,,Kepler-215 d,2014,1
1087,0.156,,Kepler-215 e,2014,1
1088,0.21,,Kepler-216 b,2014,1
1089,0.271,,Kepler-216 c,2014,1
1090,0.199,,Kepler-217 b,2014,1
1091,0.165,,Kepler-217 c,2014,1
1092,0.132,,Kepler-218 b,2014,1
1093,0.28,,Kepler-218 c,2014,1
1094,0.263,,Kepler-219 b,2014,1
1095,0.319,,Kepler-219 c,2014,1
1096,0.251,,Kepler-219 d,2014,1
1097,0.072,,Kepler-220 b,2014,1
1098,0.14,,Kepler-220 c,2014,1
1099,0.087,,Kepler-220 d,2014,1
1100,0.119,,Kepler-220 e,2014,1
1101,0.153,,Kepler-221 b,2014,1
1102,0.261,,Kepler-221 c,2014,1
1103,0.244,,Kepler-221 d,2014,1
1104,0.235,,Kepler-221 e,2014,1
1105,0.282,,Kepler-222 b,2014,1
1106,0.414,,Kepler-222 c,2014,1
1107,0.329,,Kepler-222 d,2014,1
1108,0.151,,Kepler-223 b,2014,1
1109,0.178,,Kepler-223 c,2014,1
1110,0.266,,Kepler-223 d,2014,1
1111,0.214,,Kepler-223 e,2014,1
1112,0.124,,Kepler-224 b,2014,1
1113,0.278,,Kepler-224 c,2014,1
1114,0.205,,Kepler-224 d,2014,1
1115,0.176,,Kepler-224 e,2014,1
1116,0.107,,Kepler-225 b,2014,1
1117,0.164,,Kepler-225 c,2014,1
1118,0.138,,Kepler-226 b,2014,1
1119,0.203,,Kepler-226 c,2014,1
1120,0.109,,Kepler-226 d,2014,1
1121,0.277,,Kepler-227 b,2014,1
1122,0.271,,Kepler-227 c,2014,1
1123,0.136,,Kepler-228 b,2014,1
1124,0.241,,Kepler-228 c,2014,1
1125,0.36,,Kepler-228 d,2014,1
1126,0.196,,Kepler-229 b,2014,1
1127,0.439,,Kepler-229 c,2014,1
1128,0.343,,Kepler-229 d,2014,1
1129,0.38,,Kepler-230 b,2014,1
1130,0.182,,Kepler-230 c,2014,1
1131,0.154,,Kepler-231 b,2014,1
1132,0.172,,Kepler-231 c,2014,1
1133,0.275,,Kepler-232 b,2014,1
1134,0.342,,Kepler-232 c,2014,1
1135,0.217,,Kepler-233 b,2014,1
1136,0.242,,Kepler-233 c,2014,1
1137,0.33,,Kepler-234 b,2014,1
1138,0.313,,Kepler-234 c,2014,1
1139,0.199,,Kepler-235 b,2014,1
1140,0.114,,Kepler-235 c,2014,1
1141,0.183,,Kepler-235 d,2014,1
1142,0.198,,Kepler-235 e,2014,1
1143,0.14,,Kepler-236 b,2014,1
1144,0.178,,Kepler-236 c,2014,1
1145,0.126,,Kepler-237 b,2014,1
1146,0.186,,Kepler-237 c,2014,1
1147,0.154,,Kepler-238 b,2014,1
1148,0.213,,Kepler-238 c,2014,1
1149,0.274,,Kepler-238 d,2014,1
